id,details,time,time_request,score,preference,time2_request,time2,avg_match_score
mting135,,15,26.05,0.3179999999999998,3,10.81,20,1.38
mting135,,15,5.19,5.618,1,13.25,20,2.25
mting135,,15,1.49,11.088,5,2.37,20,3.73
mting135,,15,8.24,3.2270000000000003,1,18.47,20,2.7
mting135,,15,5.74,4.236000000000001,3,18.9,20,2.64
mting135,,15,15.23,0.6839999999999999,3,20.43,20,1.41
mting135,,15,1.94,6.214,1,15.82,20,4.21
mting135,,15,25.09,3.9990000000000006,5,2.58,20,4.0
mting135,,15,8.62,7.6610000000000005,5,5.39,20,1.82
mting135,,15,9.53,1.7510000000000001,5,24.48,20,2.27
mting135,,15,2.53,6.804,1,12.93,20,3.71
mting135,,15,7.38,2.911,5,22.23,20,1.47
mting135,,15,10.22,1.2119999999999997,1,22.64,20,1.85
mting135,,15,8.1,3.6569999999999996,5,20.69,20,3.97
mting135,,15,19.22,-1.652,5,27.42,20,4.2
mting135,,15,6.96,8.344,5,5.62,20,3.09
mting135,,15,22.13,2.4290000000000003,5,10.9,20,4.19
mting135,,15,28.56,0.22600000000000042,5,10.82,20,2.7
mting135,,15,18.8,-1.6669999999999998,5,28.13,20,4.56
mting135,,15,7.85,2.339,1,22.66,20,3.96
jtronzo347,,10,24.87,-3.075,2,18.6,20,2.83
jtronzo347,,10,3.71,5.735999999999999,4,12.75,20,4.37
jtronzo347,,10,29.34,-2.6609999999999996,4,13.57,20,2.06
jtronzo347,,10,16.09,4.052,2,4.31,20,3.86
jtronzo347,,10,28.38,0.09200000000000097,4,5.06,20,1.62
jtronzo347,,10,19.72,-2.1799999999999997,4,21.5,20,1.93
jtronzo347,,10,19.05,-3.7270000000000003,4,27.82,20,2.67
jtronzo347,,10,29.89,-2.1749999999999994,4,11.76,20,2.6
jtronzo347,,10,17.71,0.5569999999999998,5,15.1,20,2.0
jtronzo347,,10,24.08,-0.31899999999999906,4,12.61,20,4.44
jtronzo347,,10,13.23,2.92,4,10.43,20,1.09
jtronzo347,,10,16.04,-0.11799999999999988,4,19.1,20,3.12
jtronzo347,,10,22.96,0.7760000000000001,4,8.52,20,2.1
jtronzo347,,10,6.01,7.203,5,4.04,20,1.09
jtronzo347,,10,11.88,2.8989999999999996,5,13.05,20,1.89
jtronzo347,,10,13.9,-0.4989999999999998,4,22.45,20,3.03
jtronzo347,,10,12.77,-1.3750000000000004,4,27.32,20,4.26
jtronzo347,,10,7.89,2.0420000000000003,2,17.63,20,1.49
jtronzo347,,10,7.81,5.578,5,9.77,20,4.26
jtronzo347,,10,0.54,4.1739999999999995,4,19.92,20,2.56
jtronzo347,,10,8.4,0.3700000000000001,5,26.98,20,4.92
jtronzo347,,10,14.65,2.16,4,12.69,20,2.81
jtronzo347,,10,4.31,0.3230000000000005,4,29.38,20,3.15
jtronzo347,,10,6.16,-0.778,2,29.78,20,3.02
jtronzo347,,10,4.57,2.572,5,23.31,20,4.68
jtronzo347,,10,13.39,6.017999999999999,4,1.73,20,3.77
jtronzo347,,10,17.85,-3.9979999999999998,2,27.95,20,1.71
jtronzo347,,10,15.58,0.278,5,19.66,20,4.25
jtronzo347,,10,19.52,-3.9459999999999993,5,28.54,20,2.36
jtronzo347,,10,25.51,0.8640000000000001,5,5.97,20,1.54
jtronzo347,,10,26.05,-1.0820000000000007,2,10.81,20,2.88
jtronzo347,,10,5.19,4.8,5,13.25,20,1.66
jtronzo347,,10,1.49,9.286,4,2.37,20,3.22
jtronzo347,,10,8.24,2.7350000000000003,5,18.47,20,3.74
jtronzo347,,10,5.74,2.2560000000000002,2,18.9,20,1.24
jtronzo347,,10,15.23,-0.8640000000000001,2,20.43,20,2.17
jtronzo347,,10,1.94,5.614,5,15.82,20,4.71
jtronzo347,,10,25.09,1.895,4,2.58,20,1.98
jtronzo347,,10,8.62,6.183000000000001,4,5.39,20,2.93
jtronzo347,,10,9.53,0.5870000000000003,4,24.48,20,4.95
jtronzo347,,10,2.53,5.966,5,12.93,20,3.02
jtronzo347,,10,7.38,1.787,4,22.23,20,4.35
jtronzo347,,10,10.22,0.44799999999999973,5,22.64,20,1.53
jtronzo347,,10,8.1,1.799,4,20.69,20,3.18
jtronzo347,,10,19.22,-3.5100000000000002,4,27.42,20,3.41
jtronzo347,,10,6.96,7.017999999999999,4,5.62,20,4.96
jtronzo347,,10,22.13,0.2410000000000007,4,10.9,20,1.75
jtronzo347,,10,28.56,-1.6359999999999992,4,10.82,20,1.89
jtronzo347,,10,18.8,-3.437,4,28.13,20,4.21
jtronzo347,,10,7.85,1.2590000000000001,5,22.66,20,2.06
cortz950,,10,24.87,-1.7070000000000007,3,18.6,25,1.17
cortz950,,10,3.71,6.768,2,12.75,25,4.03
cortz950,,10,29.34,-1.7109999999999999,2,13.57,25,1.31
cortz950,,10,16.09,5.686,3,4.31,25,3.53
cortz950,,10,28.38,1.794000000000001,4,5.06,25,2.63
cortz950,,10,19.72,-0.7319999999999993,4,21.5,25,1.67
cortz950,,10,19.05,-2.3490000000000006,2,27.82,25,4.06
cortz950,,10,29.89,-0.48499999999999965,4,11.76,25,3.55
cortz950,,10,17.71,1.865,2,15.1,25,4.04
cortz950,,10,24.08,0.9110000000000008,4,12.61,25,3.09
cortz950,,10,13.23,4.515999999999999,4,10.43,25,1.57
cortz950,,10,16.04,1.032,2,19.1,25,3.37
cortz950,,10,22.96,1.92,2,8.52,25,2.32
cortz950,,10,6.01,8.541,2,4.04,25,3.28
cortz950,,10,11.88,4.063,2,13.05,25,3.21
cortz950,,10,13.9,1.0490000000000002,4,22.45,25,3.27
cortz950,,10,12.77,-0.3089999999999999,4,27.32,25,2.09
cortz950,,10,7.89,4.212000000000001,3,17.63,25,3.84
cortz950,,10,7.81,6.448,2,9.77,25,4.11
cortz950,,10,0.54,5.454,2,19.92,25,3.46
cortz950,,10,8.4,1.184,2,26.98,25,4.49
cortz950,,10,14.65,3.364,2,12.69,25,3.33
cortz950,,10,4.31,1.7750000000000006,4,29.38,25,2.91
cortz950,,10,6.16,0.6919999999999997,3,29.78,25,1.87
cortz950,,10,4.57,3.124,2,23.31,25,2.94
cortz950,,10,13.39,6.77,2,1.73,25,2.03
cortz950,,10,17.85,-2.196,3,27.95,25,2.22
cortz950,,10,15.58,1.0939999999999999,2,19.66,25,3.83
cortz950,,10,19.52,-3.0039999999999996,2,28.54,25,2.57
cortz950,,10,25.51,1.786,2,5.97,25,1.65
cortz950,,10,26.05,0.2559999999999994,3,10.81,25,1.07
cortz950,,10,5.19,6.0760000000000005,2,13.25,25,3.54
cortz950,,10,1.49,10.081999999999999,2,2.37,25,1.7
cortz950,,10,8.24,3.219,2,18.47,25,1.66
cortz950,,10,5.74,4.136,3,18.9,25,2.14
cortz950,,10,15.23,0.6179999999999999,3,20.43,25,1.08
cortz950,,10,1.94,5.906000000000001,2,15.82,25,1.67
cortz950,,10,25.09,3.2969999999999997,2,2.58,25,3.49
cortz950,,10,8.62,7.429,4,5.39,25,1.66
cortz950,,10,9.53,1.4250000000000003,2,24.48,25,3.64
cortz950,,10,2.53,7.0680000000000005,2,12.93,25,4.03
cortz950,,10,7.38,2.799,2,22.23,25,3.91
cortz950,,10,10.22,1.416,2,22.64,25,1.87
cortz950,,10,8.1,3.0329999999999995,2,20.69,25,3.85
cortz950,,10,19.22,-2.0540000000000003,4,27.42,25,3.19
cortz950,,10,6.96,7.824,2,5.62,25,3.49
cortz950,,10,22.13,1.6090000000000002,2,10.9,25,3.09
cortz950,,10,28.56,-0.47200000000000003,2,10.82,25,2.21
cortz950,,10,18.8,-2.0549999999999997,4,28.13,25,3.62
cortz950,,10,7.85,1.9569999999999999,2,22.66,25,1.05
jzannino854,,15,24.87,-3.7810000000000006,4,18.6,10,4.8
jzannino854,,15,3.71,4.071999999999999,4,12.75,10,3.55
jzannino854,,15,29.34,-4.042999999999999,4,13.57,10,2.65
jzannino854,,15,16.09,2.962,4,4.31,10,3.91
jzannino854,,15,28.38,-0.965999999999999,3,5.06,10,4.83
jzannino854,,15,19.72,-4.04,3,21.5,10,1.13
jzannino854,,15,19.05,-5.081,4,27.82,10,3.4
jzannino854,,15,29.89,-4.090999999999999,3,11.76,10,1.52
jzannino854,,15,17.71,-0.6489999999999999,4,15.1,10,4.47
jzannino854,,15,24.08,-2.0109999999999992,3,12.61,10,4.48
jzannino854,,15,13.23,1.256,3,10.43,10,1.27
jzannino854,,15,16.04,-1.726,4,19.1,10,2.58
jzannino854,,15,22.96,-0.802,4,8.52,10,1.71
jzannino854,,15,6.01,5.931,4,4.04,10,3.23
jzannino854,,15,11.88,1.0929999999999995,4,13.05,10,1.36
jzannino854,,15,13.9,-1.9369999999999994,3,22.45,10,4.34
jzannino854,,15,12.77,-3.172999999999999,3,27.32,10,3.77
jzannino854,,15,7.89,1.5060000000000002,4,17.63,10,4.31
jzannino854,,15,7.81,3.7439999999999998,4,9.77,10,3.59
jzannino854,,15,0.54,3.074,4,19.92,10,4.56
jzannino854,,15,8.4,-1.410000000000001,4,26.98,10,4.52
jzannino854,,15,14.65,1.0220000000000002,4,12.69,10,4.62
jzannino854,,15,4.31,-1.202999999999999,3,29.38,10,4.02
jzannino854,,15,6.16,-2.228,4,29.78,10,1.27
jzannino854,,15,4.57,0.33200000000000063,4,23.31,10,1.98
jzannino854,,15,13.39,4.677999999999999,4,1.73,10,4.57
jzannino854,,15,17.85,-5.2,4,27.95,10,1.2
jzannino854,,15,15.58,-1.4180000000000001,4,19.66,10,4.27
jzannino854,,15,19.52,-5.717999999999999,4,28.54,10,2.0
jzannino854,,15,25.51,-0.3100000000000003,4,5.97,10,4.17
jzannino854,,15,26.05,-1.9540000000000002,4,10.81,10,4.02
jzannino854,,15,5.19,3.328,4,13.25,10,2.8
jzannino854,,15,1.49,7.3999999999999995,4,2.37,10,1.29
jzannino854,,15,8.24,0.8050000000000006,4,18.47,10,2.59
jzannino854,,15,5.74,1.4580000000000006,4,18.9,10,2.75
jzannino854,,15,15.23,-1.4539999999999997,4,20.43,10,4.72
jzannino854,,15,1.94,3.7000000000000006,4,15.82,10,3.64
jzannino854,,15,25.09,0.8690000000000003,4,2.58,10,4.35
jzannino854,,15,8.62,4.299,3,5.39,10,2.01
jzannino854,,15,9.53,-1.5930000000000002,4,24.48,10,1.55
jzannino854,,15,2.53,4.45,4,12.93,10,3.94
jzannino854,,15,7.38,0.2250000000000001,4,22.23,10,4.04
jzannino854,,15,10.22,-0.5599999999999999,4,22.64,10,4.99
jzannino854,,15,8.1,0.4009999999999996,4,20.69,10,3.69
jzannino854,,15,19.22,-5.06,3,27.42,10,4.16
jzannino854,,15,6.96,5.245999999999999,4,5.62,10,3.6
jzannino854,,15,22.13,-0.9889999999999997,4,10.9,10,3.1
jzannino854,,15,28.56,-3.0300000000000002,4,10.82,10,2.42
jzannino854,,15,18.8,-5.658999999999999,3,28.13,10,1.6
jzannino854,,15,7.85,-0.33699999999999997,4,22.66,10,2.58
chermosill267,,30,24.87,3.1789999999999994,5,18.6,20,1.1
chermosill267,,30,3.71,11.505999999999998,3,12.75,20,4.22
chermosill267,,30,29.34,3.2409999999999997,3,13.57,20,2.57
chermosill267,,30,16.09,10.148,5,4.31,20,1.34
chermosill267,,30,28.38,6.046,4,5.06,20,1.39
chermosill267,,30,19.72,4.236000000000001,4,21.5,20,4.01
chermosill267,,30,19.05,1.8969999999999998,3,27.82,20,1.79
chermosill267,,30,29.89,4.183,4,11.76,20,4.39
chermosill267,,30,17.71,6.212999999999999,1,15.1,20,4.28
chermosill267,,30,24.08,5.1610000000000005,4,12.61,20,1.84
chermosill267,,30,13.23,9.49,4,10.43,20,3.94
chermosill267,,30,16.04,5.609999999999999,3,19.1,20,2.76
chermosill267,,30,22.96,6.919999999999999,3,8.52,20,3.82
chermosill267,,30,6.01,13.130999999999998,1,4.04,20,4.73
chermosill267,,30,11.88,8.552999999999999,1,13.05,20,4.16
chermosill267,,30,13.9,5.6370000000000005,4,22.45,20,3.71
chermosill267,,30,12.77,4.726999999999999,4,27.32,20,4.77
chermosill267,,30,7.89,8.742,5,17.63,20,1.99
chermosill267,,30,7.81,10.425999999999998,1,9.77,20,2.5
chermosill267,,30,0.54,10.185999999999998,3,19.92,20,3.62
chermosill267,,30,8.4,5.186000000000002,1,26.98,20,3.0
chermosill267,,30,14.65,7.9239999999999995,3,12.69,20,2.63
chermosill267,,30,4.31,6.299,4,29.38,20,3.03
chermosill267,,30,6.16,5.454,5,29.78,20,1.18
chermosill267,,30,4.57,7.272,1,23.31,20,2.18
chermosill267,,30,13.39,11.455999999999998,3,1.73,20,1.96
chermosill267,,30,17.85,2.516,5,27.95,20,1.28
chermosill267,,30,15.58,5.21,1,19.66,20,2.91
chermosill267,,30,19.52,1.6420000000000003,1,28.54,20,4.3
chermosill267,,30,25.51,6.5280000000000005,1,5.97,20,3.86
chermosill267,,30,26.05,5.64,5,10.81,20,3.49
chermosill267,,30,5.19,10.122,1,13.25,20,2.27
chermosill267,,30,1.49,14.646,3,2.37,20,1.02
chermosill267,,30,8.24,8.081,1,18.47,20,4.47
chermosill267,,30,5.74,8.876,5,18.9,20,1.34
chermosill267,,30,15.23,5.772,5,20.43,20,2.35
chermosill267,,30,1.94,10.561999999999998,1,15.82,20,3.45
chermosill267,,30,25.09,8.293,3,2.58,20,4.97
chermosill267,,30,8.62,12.425,4,5.39,20,4.14
chermosill267,,30,9.53,6.1389999999999985,3,24.48,20,3.71
chermosill267,,30,2.53,11.443999999999999,1,12.93,20,4.41
chermosill267,,30,7.38,7.301,3,22.23,20,2.92
chermosill267,,30,10.22,5.898000000000001,1,22.64,20,2.78
chermosill267,,30,8.1,7.816999999999999,3,20.69,20,4.27
chermosill267,,30,19.22,2.23,4,27.42,20,2.11
chermosill267,,30,6.96,12.755999999999998,3,5.62,20,4.65
chermosill267,,30,22.13,5.915000000000001,3,10.9,20,1.12
chermosill267,,30,28.56,4.0280000000000005,3,10.82,20,1.21
chermosill267,,30,18.8,2.625,4,28.13,20,4.52
chermosill267,,30,7.85,6.968999999999999,1,22.66,20,4.61
fconduff900,,30,24.87,-0.7650000000000003,5,18.6,5,3.88
fconduff900,,30,3.71,6.831999999999999,3,12.75,5,3.35
fconduff900,,30,29.34,-0.9130000000000001,3,13.57,5,4.3
fconduff900,,30,16.09,6.218,5,4.31,5,4.19
fconduff900,,30,28.38,2.0600000000000005,5,5.06,5,2.96
fconduff900,,30,19.72,-0.2560000000000001,5,21.5,5,3.05
fconduff900,,30,19.05,-2.3190000000000004,3,27.82,5,3.21
fconduff900,,30,29.89,-0.2290000000000001,5,11.76,5,3.83
fconduff900,,30,17.71,1.0729999999999995,1,15.1,5,1.08
fconduff900,,30,24.08,1.4370000000000005,5,12.61,5,4.72
fconduff900,,30,13.23,4.932,5,10.43,5,2.65
fconduff900,,30,16.04,1.4839999999999995,3,19.1,5,4.63
fconduff900,,30,22.96,2.58,3,8.52,5,4.62
fconduff900,,30,6.01,8.617,1,4.04,5,4.66
fconduff900,,30,11.88,3.438999999999999,1,13.05,5,1.09
fconduff900,,30,13.9,1.5070000000000006,5,22.45,5,4.56
fconduff900,,30,12.77,-0.1850000000000001,5,27.32,5,1.71
fconduff900,,30,7.89,4.438000000000001,5,17.63,5,2.97
fconduff900,,30,7.81,6.398000000000001,1,9.77,5,4.86
fconduff900,,30,0.54,5.362,3,19.92,5,2.0
fconduff900,,30,8.4,0.49400000000000016,1,26.98,5,2.04
fconduff900,,30,14.65,3.6759999999999997,3,12.69,5,3.89
fconduff900,,30,4.31,2.3930000000000007,5,29.38,5,5.0
fconduff900,,30,6.16,0.976,5,29.78,5,1.29
fconduff900,,30,4.57,2.8660000000000005,1,23.31,5,2.65
fconduff900,,30,13.39,7.166,3,1.73,5,3.01
fconduff900,,30,17.85,-1.6440000000000001,5,27.95,5,2.98
fconduff900,,30,15.58,0.77,1,19.66,5,3.21
fconduff900,,30,19.52,-3.275999999999999,1,28.54,5,2.21
fconduff900,,30,25.51,1.6679999999999997,1,5.97,5,2.06
fconduff900,,30,26.05,1.2479999999999998,5,10.81,5,4.03
fconduff900,,30,5.19,5.902,1,13.25,5,3.67
fconduff900,,30,1.49,10.708,3,2.37,5,3.83
fconduff900,,30,8.24,3.4190000000000005,1,18.47,5,3.66
fconduff900,,30,5.74,4.976,5,18.9,5,4.34
fconduff900,,30,15.23,1.6800000000000006,5,20.43,5,4.39
fconduff900,,30,1.94,5.941999999999999,1,15.82,5,2.85
fconduff900,,30,25.09,3.781,3,2.58,5,4.91
fconduff900,,30,8.62,8.045,5,5.39,5,3.74
fconduff900,,30,9.53,1.144999999999999,3,24.48,5,1.24
fconduff900,,30,2.53,6.632000000000001,1,12.93,5,2.85
fconduff900,,30,7.38,2.657000000000001,3,22.23,5,2.2
fconduff900,,30,10.22,1.5040000000000004,1,22.64,5,3.31
fconduff900,,30,8.1,2.6969999999999996,3,20.69,5,1.17
fconduff900,,30,19.22,-1.9419999999999995,5,27.42,5,2.75
fconduff900,,30,6.96,8.162,3,5.62,5,4.18
fconduff900,,30,22.13,2.1610000000000005,3,10.9,5,4.85
fconduff900,,30,28.56,-0.39199999999999946,3,10.82,5,1.61
fconduff900,,30,18.8,-2.3569999999999993,5,28.13,5,1.11
fconduff900,,30,7.85,1.9989999999999994,1,22.66,5,2.26
esmithers919,,25,24.87,1.6649999999999994,2,18.6,20,4.03
esmithers919,,25,3.71,9.959999999999999,3,12.75,20,3.99
esmithers919,,25,29.34,2.081,3,13.57,20,4.27
esmithers919,,25,16.09,8.686,2,4.31,20,4.53
esmithers919,,25,28.38,3.960000000000001,1,5.06,20,1.46
esmithers919,,25,19.72,2.0240000000000005,1,21.5,20,3.45
esmithers919,,25,19.05,0.3249999999999997,3,27.82,20,1.43
esmithers919,,25,29.89,2.1029999999999998,1,11.76,20,4.49
esmithers919,,25,17.71,5.143,3,15.1,20,4.43
esmithers919,,25,24.08,3.583000000000001,1,12.61,20,4.45
esmithers919,,25,13.23,7.191999999999999,1,10.43,20,2.95
esmithers919,,25,16.04,3.76,3,19.1,20,1.01
esmithers919,,25,22.96,5.476000000000001,3,8.52,20,4.1
esmithers919,,25,6.01,11.511,3,4.04,20,2.13
esmithers919,,25,11.88,7.2109999999999985,3,13.05,20,2.95
esmithers919,,25,13.9,3.257,1,22.45,20,2.31
esmithers919,,25,12.77,2.6149999999999998,1,27.32,20,4.71
esmithers919,,25,7.89,7.23,2,17.63,20,4.93
esmithers919,,25,7.81,9.546,3,9.77,20,3.6
esmithers919,,25,0.54,8.574,3,19.92,20,3.06
esmithers919,,25,8.4,4.216000000000001,3,26.98,20,3.65
esmithers919,,25,14.65,6.866,3,12.69,20,4.84
esmithers919,,25,4.31,3.9290000000000003,1,29.38,20,1.68
esmithers919,,25,6.16,3.622,2,29.78,20,2.52
esmithers919,,25,4.57,6.484000000000001,3,23.31,20,3.74
esmithers919,,25,13.39,10.339999999999998,3,1.73,20,3.88
esmithers919,,25,17.85,0.9359999999999998,2,27.95,20,3.88
esmithers919,,25,15.58,4.45,3,19.66,20,4.61
esmithers919,,25,19.52,0.24800000000000044,3,28.54,20,2.83
esmithers919,,25,25.51,5.594000000000001,3,5.97,20,4.69
esmithers919,,25,26.05,3.2439999999999993,2,10.81,20,2.01
esmithers919,,25,5.19,9.373999999999999,3,13.25,20,4.03
esmithers919,,25,1.49,13.883999999999999,3,2.37,20,4.71
esmithers919,,25,8.24,6.677,3,18.47,20,2.95
esmithers919,,25,5.74,7.13,2,18.9,20,3.11
esmithers919,,25,15.23,3.9199999999999995,2,20.43,20,3.59
esmithers919,,25,1.94,9.537999999999998,3,15.82,20,3.83
esmithers919,,25,25.09,6.130999999999999,3,2.58,20,1.66
esmithers919,,25,8.62,10.129,1,5.39,20,3.16
esmithers919,,25,9.53,4.693,3,24.48,20,3.98
esmithers919,,25,2.53,10.274,3,12.93,20,4.06
esmithers919,,25,7.38,5.563000000000001,3,22.23,20,1.73
esmithers919,,25,10.22,5.159999999999999,3,22.64,20,4.59
esmithers919,,25,8.1,5.8629999999999995,3,20.69,20,2.0
esmithers919,,25,19.22,0.6019999999999999,1,27.42,20,4.47
esmithers919,,25,6.96,11.201999999999998,3,5.62,20,4.38
esmithers919,,25,22.13,4.433000000000001,3,10.9,20,1.21
esmithers919,,25,28.56,2.5460000000000003,3,10.82,20,1.3
esmithers919,,25,18.8,0.5930000000000002,1,28.13,20,4.86
esmithers919,,25,7.85,5.486999999999999,3,22.66,20,2.7
mzaiser78,,5,24.87,-4.017,4,18.6,20,3.62
mzaiser78,,5,3.71,4.224,4,12.75,20,4.31
mzaiser78,,5,29.34,-4.111,4,13.57,20,2.31
mzaiser78,,5,16.09,2.51,4,4.31,20,1.65
mzaiser78,,5,28.38,-1.3139999999999992,5,5.06,20,1.09
mzaiser78,,5,19.72,-3.4599999999999995,5,21.5,20,2.03
mzaiser78,,5,19.05,-5.179,4,27.82,20,2.91
mzaiser78,,5,29.89,-3.3489999999999993,5,11.76,20,3.23
mzaiser78,,5,17.71,-1.329,3,15.1,20,2.07
mzaiser78,,5,24.08,-2.0229999999999992,5,12.61,20,2.42
mzaiser78,,5,13.23,2.29,5,10.43,20,4.44
mzaiser78,,5,16.04,-1.884,4,19.1,20,1.79
mzaiser78,,5,22.96,-0.5159999999999998,4,8.52,20,3.14
mzaiser78,,5,6.01,5.667000000000001,3,4.04,20,2.91
mzaiser78,,5,11.88,0.9949999999999997,3,13.05,20,1.87
mzaiser78,,5,13.9,-1.6329999999999998,5,22.45,20,3.86
mzaiser78,,5,12.77,-2.947,5,27.32,20,2.9
mzaiser78,,5,7.89,0.8620000000000005,4,17.63,20,1.09
mzaiser78,,5,7.81,3.482,3,9.77,20,3.28
mzaiser78,,5,0.54,2.7479999999999993,4,19.92,20,2.93
mzaiser78,,5,8.4,-1.8219999999999996,3,26.98,20,3.46
mzaiser78,,5,14.65,0.8500000000000001,4,12.69,20,3.76
mzaiser78,,5,4.31,-1.1749999999999994,5,29.38,20,2.16
mzaiser78,,5,6.16,-1.9700000000000002,4,29.78,20,2.56
mzaiser78,,5,4.57,0.23600000000000043,3,23.31,20,2.5
mzaiser78,,5,13.39,4.75,4,1.73,20,4.93
mzaiser78,,5,17.85,-4.890000000000001,4,27.95,20,2.75
mzaiser78,,5,15.58,-1.572,3,19.66,20,4.5
mzaiser78,,5,19.52,-5.4639999999999995,3,28.54,20,4.27
mzaiser78,,5,25.51,-0.8419999999999999,3,5.97,20,2.51
mzaiser78,,5,26.05,-1.804000000000001,4,10.81,20,4.77
mzaiser78,,5,5.19,3.2499999999999996,3,13.25,20,3.41
mzaiser78,,5,1.49,7.547999999999999,4,2.37,20,2.03
mzaiser78,,5,8.24,0.2910000000000004,3,18.47,20,1.02
mzaiser78,,5,5.74,1.8200000000000003,4,18.9,20,4.56
mzaiser78,,5,15.23,-1.6899999999999995,4,20.43,20,3.54
mzaiser78,,5,1.94,3.3339999999999996,3,15.82,20,2.81
mzaiser78,,5,25.09,0.9269999999999998,4,2.58,20,4.64
mzaiser78,,5,8.62,5.005000000000001,5,5.39,20,3.54
mzaiser78,,5,9.53,-1.3769999999999998,4,24.48,20,2.63
mzaiser78,,5,2.53,4.3420000000000005,3,12.93,20,4.4
mzaiser78,,5,7.38,0.2650000000000001,4,22.23,20,4.24
mzaiser78,,5,10.22,-1.27,3,22.64,20,2.44
mzaiser78,,5,8.1,0.6269999999999999,4,20.69,20,4.82
mzaiser78,,5,19.22,-5.011999999999999,5,27.42,20,2.4
mzaiser78,,5,6.96,5.509999999999999,4,5.62,20,4.92
mzaiser78,,5,22.13,-0.7629999999999992,4,10.9,20,4.23
mzaiser78,,5,28.56,-2.688,4,10.82,20,4.13
mzaiser78,,5,18.8,-5.1709999999999985,5,28.13,20,2.04
mzaiser78,,5,7.85,-0.6289999999999999,3,22.66,20,2.12
sberens996,,30,24.87,5.981,4,18.6,30,1.11
sberens996,,30,3.71,13.983999999999998,1,12.75,30,3.61
sberens996,,30,29.34,5.833,1,13.57,30,2.53
sberens996,,30,16.09,13.494,4,4.31,30,4.07
sberens996,,30,28.38,9.086,4,5.06,30,1.59
sberens996,,30,19.72,7.368,4,21.5,30,4.67
sberens996,,30,19.05,5.0809999999999995,1,27.82,30,4.71
sberens996,,30,29.89,6.507,4,11.76,30,1.01
sberens996,,30,17.71,9.100999999999999,3,15.1,30,1.72
sberens996,,30,24.08,8.647,4,12.61,30,4.27
sberens996,,30,13.23,12.292,4,10.43,30,2.95
sberens996,,30,16.04,8.058,1,19.1,30,2.0
sberens996,,30,22.96,9.078,1,8.52,30,1.61
sberens996,,30,6.01,16.185,3,4.04,30,3.0
sberens996,,30,11.88,11.506999999999998,3,13.05,30,1.93
sberens996,,30,13.9,8.621,4,22.45,30,3.63
sberens996,,30,12.77,7.247,4,27.32,30,2.37
sberens996,,30,7.89,12.086000000000002,4,17.63,30,4.71
sberens996,,30,7.81,13.998,3,9.77,30,3.36
sberens996,,30,0.54,12.621999999999998,1,19.92,30,2.8
sberens996,,30,8.4,8.852,3,26.98,30,4.33
sberens996,,30,14.65,10.388,1,12.69,30,1.95
sberens996,,30,4.31,9.507,4,29.38,30,4.07
sberens996,,30,6.16,8.736,4,29.78,30,3.59
sberens996,,30,4.57,10.511999999999999,3,23.31,30,1.38
sberens996,,30,13.39,14.159999999999998,1,1.73,30,2.48
sberens996,,30,17.85,6.037999999999999,4,27.95,30,4.89
sberens996,,30,15.58,8.939999999999998,3,19.66,30,4.56
sberens996,,30,19.52,4.590000000000001,3,28.54,30,2.04
sberens996,,30,25.51,9.604,3,5.97,30,2.24
sberens996,,30,26.05,8.025999999999998,4,10.81,30,1.42
sberens996,,30,5.19,13.756,3,13.25,30,3.44
sberens996,,30,1.49,17.836,1,2.37,30,3.97
sberens996,,30,8.24,10.963,3,18.47,30,1.88
sberens996,,30,5.74,12.059999999999999,4,18.9,30,3.26
sberens996,,30,15.23,9.040000000000001,4,20.43,30,4.69
sberens996,,30,1.94,13.745999999999999,3,15.82,30,2.37
sberens996,,30,25.09,10.315000000000001,1,2.58,30,2.08
sberens996,,30,8.62,15.235000000000001,4,5.39,30,3.19
sberens996,,30,9.53,8.204999999999998,1,24.48,30,1.04
sberens996,,30,2.53,14.233999999999998,3,12.93,30,1.36
sberens996,,30,7.38,10.151,1,22.23,30,4.17
sberens996,,30,10.22,9.633999999999999,3,22.64,30,4.46
sberens996,,30,8.1,9.998999999999999,1,20.69,30,2.18
sberens996,,30,19.22,5.104,4,27.42,30,1.48
sberens996,,30,6.96,15.363999999999999,1,5.62,30,4.69
sberens996,,30,22.13,8.645,1,10.9,30,1.77
sberens996,,30,28.56,6.716,1,10.82,30,1.65
sberens996,,30,18.8,5.179,4,28.13,30,2.29
sberens996,,30,7.85,10.219,3,22.66,30,3.86
eraske392,,5,24.87,-5.097,5,18.6,15,4.72
eraske392,,5,3.71,2.512,5,12.75,15,2.25
eraske392,,5,29.34,-5.488999999999999,5,13.57,15,1.92
eraske392,,5,16.09,1.7180000000000004,5,4.31,15,4.19
eraske392,,5,28.38,-2.863999999999999,1,5.06,15,4.84
eraske392,,5,19.72,-5.606,1,21.5,15,2.8
eraske392,,5,19.05,-6.265,5,27.82,15,3.98
eraske392,,5,29.89,-5.584999999999999,1,11.76,15,3.55
eraske392,,5,17.71,-2.7609999999999997,3,15.1,15,2.41
eraske392,,5,24.08,-4.260999999999998,1,12.61,15,2.73
eraske392,,5,13.23,-0.3659999999999999,1,10.43,15,2.66
eraske392,,5,16.04,-3.0639999999999996,5,19.1,15,2.39
eraske392,,5,22.96,-1.528,5,8.52,15,4.58
eraske392,,5,6.01,4.373,3,4.04,15,3.94
eraske392,,5,11.88,-0.5930000000000002,3,13.05,15,1.43
